Link,Type,Name,Instructure,Level,Duration,Date created,Rating
https://www.pluralsight.com/labs/aws/modern-malware-analysis,labs,Modern Malware Analysis,by Aaron Rosenmund,Advanced,5h 15m,06-Sep-23,25.0
https://www.pluralsight.com/labs/aws/configure-aws-iam-policies-with-mfa-ip-restrictions,labs,Configure AWS IAM Policies with MFA and IP Restrictions,by Paolo Cruschelli,Intermediate,45m,11-Feb-21,56.0
https://www.pluralsight.com/labs/aws/1-learning-essentials-centos-enterprise-linux-7-administration,labs,Lab 1 - Learning the Essentials of CentOS Enterprise Linux 7 Administration,by Aaron Rosenmund,Beginner,3h 15m,06-Jun-23,165.0
https://www.pluralsight.com/labs/aws/gain-privileges-using-broken-access-control,labs,Gain Privileges Using Broken Access Control,by Lee Allen,Beginner,2h 15m,15-Nov-23,
https://www.pluralsight.com/labs/aws/2-troubleshooting-slow-networks-using-wireshark,labs,Lab 2 - Troubleshooting Slow Networks Using Wireshark,by Aaron Rosenmund,Intermediate,1h 50m,10-Nov-23,
https://www.pluralsight.com/labs/aws/deploy-operationalize-ml-solution-using-amazon-sagemaker-aws,labs,Deploy and Operationalize a ML Solution Using Amazon SageMaker on AWS,by Nicolas Moy,Intermediate,55m,09-Feb-21,57.0
https://www.pluralsight.com/labs/azure/set-retrieve-properties-metadata-azure-blob-storage,labs,Azure Blob Storage Lab: How to Set and Retrieve Properties and Metadata,by Pietro Libro,Intermediate,1h,14-Nov-22,515.0
https://www.pluralsight.com/labs/azure/create-azure-logic-app,labs,How to Create an Azure Logic App,by Alex Wolf,Intermediate,1h,08-Feb-22,543.0
https://www.pluralsight.com/labs/azure/implement-azure-event-grid,labs,Implement Azure Event Grid,by Tom Bell,Intermediate,1h 5m,06-Jul-22,526.0
https://www.pluralsight.com/labs/azure/manage-storage-accounts-azure,labs,Azure Storage Lab: How to Manage Storage Accounts,by Sidney Andrews,Intermediate,1h 30m,20-Jun-22,475.0
https://www.pluralsight.com/labs/azure/configure-cache-expiration-policies-azure-cdn,labs,Azure CDN Lab: Configure Cache and Expiration Policies,by Wes Novack,Intermediate,30m,21-Jun-21,253.0
https://www.pluralsight.com/labs/azure/secure-azure-application-data-using-app-configuration-keyvault-api,labs,How to Secure Data with Azure App Configuration and KeyVault API,by David Cobb,Beginner,1h,13-Sep-21,215.0
https://www.pluralsight.com/labs/aws/create-ami-amazon-machine-image-from-existing-ec2-instance,labs,Create an AMI (Amazon Machine Image) from an Existing EC2 Instance,by Wes Novack,Intermediate,35m,12-May-22,65.0
https://www.pluralsight.com/labs/aws/create-security-group-within-multi-tier-aws-application-using-cli,labs,Create a Security Group within a Multi-tier AWS Application Using the CLI,by David Cobb,Intermediate,1h 15m,23-Nov-21,559.0
https://www.pluralsight.com/labs/aws/1-wireshark-traffic-analysis-customizing-interface-arp-icmp-dns,labs,"Lab 1 - Wireshark Traffic Analysis: Customizing the Interface, ARP, ICMP, and DNS",by Aaron Rosenmund,Intermediate,1h 50m,06-Nov-23,
https://www.pluralsight.com/labs/aws/3-centos-enterprise-linux-7-user-group-management,labs,Lab 3 - CentOS Enterprise Linux 7 User and Group Management,by Aaron Rosenmund,Beginner,3h 45m,15-Jun-23,15.0
https://www.pluralsight.com/labs/aws/3-ethical-hacking-enumeration,labs,Lab 3 - Ethical Hacking: Enumeration,by Aaron Rosenmund,Intermediate,2h 45m,29-Aug-23,
https://www.pluralsight.com/labs/aws/deploy-execute-aws-lambda-function,labs,Deploy and Execute an AWS Lambda Function,by Peter Mbanugo,Intermediate,20m,30-Jun-21,552.0
https://www.pluralsight.com/labs/aws/network-protocols-for-security-tcp-udp,labs,Network Protocols for Security: TCP and UDP,by Brandon DeVault,Beginner,2h 15m,31-Jan-24,51.0
https://www.pluralsight.com/labs/aws/implement-network-event-alarms-using-amazon-cloudwatch,labs,Implement Network Event Alarms Using Amazon CloudWatch,by Nick Stockhauser,Intermediate,25m,09-Nov-21,56.0
https://www.pluralsight.com/labs/aws/create-snapshot-for-ebs-volume,labs,Create a Snapshot for an EBS Volume,by Amar Sonwani,Intermediate,30m,17-May-22,353.0
https://www.pluralsight.com/labs/aws/docker-kubernetes-big-picture,labs,Lab - Docker and Kubernetes: The Big Picture,by Aaron Rosenmund,Beginner,1h 15m,22-Jun-23,657.0
https://www.pluralsight.com/labs/aws/manage-docker-networking,labs,Manage Docker Networking,by Matt Conran,Beginner,1h 50m,22-Feb-24,15.0
https://www.pluralsight.com/labs/aws/test-basic-network-connectivity-part-1,labs,Test Basic Network Connectivity - Part 1,by Matt Conran,Beginner,1h 35m,19-Sep-23,95.0
https://www.pluralsight.com/labs/aws/create-manage-users-with-aws-iam,labs,Create and Manage Users with AWS IAM,by Aaron Rosenmund,Intermediate,45m,06-Oct-23,5723.0
https://www.pluralsight.com/labs/aws/scanning-report-prioritize-vulnerabilities,labs,Scanning: Report and Prioritize Vulnerabilities,by Matthew Lloyd Davies,Beginner,1h 10m,31-Jan-24,
https://www.pluralsight.com/labs/aws/implement-amazon-kinesis-producerconsumer-with-lambda-the-javascript-sdk,labs,Implement an Amazon Kinesis Producer/Consumer with Lambda and the JavaScript SDK,by Carlos Souza,Intermediate,40m,26-Apr-22,159.0
https://www.pluralsight.com/labs/aws/getting-started-with-bash-z-shell,labs,Lab - Getting Started with Bash and Z Shell,by Aaron Rosenmund,Beginner,4h 45m,15-Jun-23,157.0
https://www.pluralsight.com/labs/aws/1-managing-files-using-bash-z-shell,labs,Lab 1 - Managing Files Using Bash and Z Shell,by Aaron Rosenmund,Beginner,3h 45m,20-Jun-23,52.0
https://www.pluralsight.com/labs/aws/conducting-passive-reconnaissance-for-comptia-pentest,labs,Lab - Conducting Passive Reconnaissance for CompTIA PenTest+,by Aaron Rosenmund,Intermediate,4h 45m,06-Sep-23,25.0
https://www.pluralsight.com/labs/aws/configure-amazon-s3-bucket-access-with-resource-based-policy,labs,Configure Amazon S3 Bucket Access with a Resource-based Policy,by Nicolas Moy,Intermediate,45m,22-Jun-22,541.0
https://www.pluralsight.com/labs/aws/amazon-s3-to-create-static-single-page-website,labs,Use Amazon S3 to Create a Static Single-page Website,by Michael Jenkins,Intermediate,30m,20-Jul-21,159.0
https://www.pluralsight.com/labs/aws/implement-cloudwatch-events-rule-that-calls-aws-lambda-function,labs,Implement a CloudWatch Events Rule That Calls an AWS Lambda Function,by Carlos Souza,Intermediate,30m,19-Sep-22,59.0
https://www.pluralsight.com/labs/aws/generate-aws-iam-credential-report-using-console-cli-api,labs,"Generate an AWS IAM Credential Report Using the Console, CLI, and API",by David Cobb,Intermediate,55m,23-Aug-21,265.0
https://www.pluralsight.com/labs/aws/create-manage-delete-stack-the-console-aws-cloudformation,labs,"Create, Manage, and Delete a Stack in the Console and AWS CloudFormation",by Mayank Pandey,Intermediate,40m,12-Feb-21,175.0
https://www.pluralsight.com/labs/aws/train-machine-learning-model-with-amazon-sagemaker,labs,Amazon SageMaker Lab: Train a Machine Learning Model,by Garrett Hopper,Intermediate,55m,26-Apr-22,51.0
https://www.pluralsight.com/labs/aws/zeek-hands-sandbox,labs,Zeek Hands-on Sandbox,by Thomas Reyes-Cairo,Beginner,3h 10m,19-Oct-23,
https://www.pluralsight.com/labs/aws/implement-basic-network-security,labs,Implement Basic Network Security,by Matt Conran,Beginner,1h 35m,15-Nov-23,15.0
https://www.pluralsight.com/labs/aws/query-analyze-vpc-flow-logs-aws-cloudwatch-logs,labs,AWS CloudWatch Lab: Query and Analyze VPC Flow Logs,by Wes Novack,Intermediate,35m,29-Jun-21,25.0
https://www.pluralsight.com/labs/aws/monitor-containerized-application-health-with-docker,labs,Monitor Containerized Application Health with Docker,by Matt Conran,Beginner,1h 35m,24-Aug-23,
https://www.pluralsight.com/labs/aws/putting-powershell-to-work,labs,PowerShell Lab: Putting PowerShell to Work,by Michael Bender,Intermediate,3h 30m,06-Jul-23,52.0
https://www.pluralsight.com/labs/aws/deploy-application-elastic-beanstalk-using-aws-cli,labs,Deploy an Application on Elastic Beanstalk Using the AWS CLI,by Tom Compagno,Intermediate,40m,14-Sep-23,158.0
https://www.pluralsight.com/labs/aws/technical-information-gathering-with-theharvester,labs,theHarvester Lab: Technical Information Gathering,by Zach Roof,Intermediate,2h 45m,13-Jun-23,25.0
https://www.pluralsight.com/labs/aws/enumeration-build-target-list,labs,Enumeration: Build a Target List,by Matthew Lloyd Davies,Beginner,1h 15m,31-Jan-24,15.0
https://www.pluralsight.com/labs/aws/apache-commons-text-emulation-detection,labs,Apache Commons Text: Emulation and Detection,"by Aaron Rosenmund, Thomas Reyes-Cairo",Advanced,1h 30m,07-Jun-23,55.0
https://www.pluralsight.com/labs/aws/configure-cloudfront-distribution-for-amazon-s3-bucket,labs,Configure a CloudFront Distribution for an Amazon S3 Bucket,by Garrett Hopper,Intermediate,1h,19-Sep-22,435.0
https://www.pluralsight.com/labs/aws/analyze-visualize-data-with-amazon-sagemaker,labs,Analyze and Visualize Data with Amazon SageMaker,by Wes Novack,Intermediate,50m,13-Jul-21,85.0
https://www.pluralsight.com/labs/aws/network-protocols-for-security-dns,labs,Network Protocols for Security: DNS,by Brandon DeVault,Beginner,2h 15m,13-Feb-23,50.0
https://www.pluralsight.com/labs/aws/get-started-with-powershell-commands,labs,Get Started with PowerShell Commands,by Michael Bender,Beginner,2h 15m,09-Jan-24,56.0
https://www.pluralsight.com/labs/aws/network-protocols-for-security-ipv4-arp,labs,Network Protocols for Security: IPv4 and ARP,by Brandon DeVault,Beginner,2h 15m,01-Feb-24,25.0
https://www.pluralsight.com/labs/aws/implement-data-ingestion-solution-using-aws-glue,labs,Implement a Data Ingestion Solution Using AWS Glue,by Steve Mueller,Intermediate,50m,26-Aug-21,395.0
https://www.pluralsight.com/labs/aws/translate-text-using-amazon-translate,labs,Using Amazon Translate to Translate Text,by Pawan Puthran,Intermediate,15m,16-Sep-21,
https://www.pluralsight.com/labs/aws/technical-weakness-identification-with-nikto,labs,Nikto Lab: Technical Weakness Identification,by Zach Roof,Intermediate,2h 45m,13-Jun-23,25.0
https://www.pluralsight.com/labs/aws/program-the-cloud-using-aws-cloud9-ide,labs,AWS Cloud9 IDE Lab: Programming in the Cloud,by Garrett Hopper,Intermediate,1h 5m,17-Mar-22,15.0
https://www.pluralsight.com/labs/aws/optimize-amazon-s3-performance,labs,Amazon S3 Lab: Optimize Amazon S3 Performance,by Jeff Christman,Intermediate,30m,28-Feb-22,563.0
https://www.pluralsight.com/labs/aws/detect-image-labels-using-amazon-rekognition,labs,Detect Image Labels Using Amazon Rekognition,by Pawan Puthran,Intermediate,35m,27-Sep-21,15.0
https://www.pluralsight.com/labs/aws/store-rotate-passwords-using-aws-secrets-manager,labs,AWS Secrets Manager: Store and Rotate Passwords,by Garrett Hopper,Intermediate,25m,18-Aug-22,191.0
https://www.pluralsight.com/labs/aws/automate-continuous-delivery-infrastructure-with-aws-cloudformation,labs,Automate Continuous Delivery of Infrastructure with AWS CloudFormation,by Lane Stevens,Intermediate,55m,11-Jan-23,122.0
https://www.pluralsight.com/labs/aws/2-centos-enterprise-linux-7-service-management,labs,Lab 2 - CentOS Enterprise Linux 7 Service Management,by Aaron Rosenmund,Intermediate,1h 15m,30-Jan-24,10.0
https://www.pluralsight.com/labs/aws/automate-command-execution-for-multiple-amazon-ec2-instances,labs,Automate Command Execution for Multiple Amazon EC2 Instances,by Miguel  Saavedra,Intermediate,45m,31-May-22,133.0
https://www.pluralsight.com/labs/aws/network-security-monitoring-with-suricata,labs,Lab - Network Security Monitoring with Suricata,by Open Information Security Foundation (OISF),Beginner,3h,12-Sep-23,
https://www.pluralsight.com/labs/aws/access-amazon-eks-cluster-with-api-gateway,labs,Access an Amazon EKS Cluster with an API Gateway,by Sandeep Pareek,Intermediate,1h 30m,20-Sep-22,90.0
https://www.pluralsight.com/labs/aws/create-canary-release-deployment-amazon-api-gateway,labs,Create a Canary Release Deployment in Amazon API Gateway,by Pawan Puthran,Intermediate,40m,06-Nov-23,
https://www.pluralsight.com/labs/aws/creating-configuring-auto-scaling-group-with-custom-scaling-policy,labs,Creating and Configuring an Auto Scaling Group with a Custom Scaling Policy,by Sandeep Pareek,Intermediate,1h 10m,05-Apr-21,42.0
https://www.pluralsight.com/labs/aws/implement-hybrid-dns-name-resolution-aws,labs,Implement Hybrid DNS Name Resolution on AWS,by Daniel Wilcox,Intermediate,45m,30-Aug-21,73.0
https://www.pluralsight.com/labs/aws/manage-docker-swarm,labs,Manage Docker Swarm,by Matt Conran,Beginner,1h 35m,29-Aug-23,12.0
https://www.pluralsight.com/labs/aws/serve-static-content-using-amazon-s3-cloudfront,labs,Serve Static Content Using Amazon S3 and CloudFront,by Armen Avanesi,Intermediate,1h,18-Nov-22,2039.0
https://www.pluralsight.com/labs/aws/web-attacks-xss,labs,Web Attacks: XSS,by Laurentiu Raducu,Beginner,40m,29-Jan-24,46.0
https://www.pluralsight.com/labs/aws/build-multi-container-app-with-docker,labs,Build a Multi-Container App with Docker,by Tim Warner,Beginner,1h 10m,12-Jun-23,47.0
https://www.pluralsight.com/labs/aws/aws-sandbox,labs,AWS Sandbox,by Pluralsight Skills,Beginner,2h,09-May-22,1036.0
https://www.pluralsight.com/labs/aws/windows-endpoint-security-processes,labs,Windows Endpoint Security Lab: Processes,by Aaron Rosenmund,Beginner,2h,31-Jan-24,71.0
https://www.pluralsight.com/labs/aws/encrypt-amazon-s3-objects-with-kms-managed-keys,labs,Encrypt Amazon S3 Objects with KMS Managed Keys,by Lane Stevens,Intermediate,30m,26-Apr-21,108.0
https://www.pluralsight.com/labs/aws/create-connections-routing-between-multiple-amazon-vpcs,labs,Create Connections and Routing Between Multiple Amazon VPCs,by Ronika Mehta,Intermediate,30m,18-Mar-22,114.0
https://www.pluralsight.com/labs/aws/create-amazon-eks-cluster,labs,Create an Amazon EKS Cluster,by Garrett Hopper,Intermediate,1h 15m,24-Mar-22,264.0
https://www.pluralsight.com/labs/aws/create-internet-facing-internal-app-load-balancers-for-web-app-aws,labs,Create Internet-facing and Internal App Load Balancers for a Web App on AWS,by Nicolas Moy,Intermediate,35m,06-May-22,39.0
https://www.pluralsight.com/labs/aws/create-serverless-workflow-using-aws-step-functions,labs,Create a Serverless Workflow Using AWS Step Functions,by Pawan Puthran,Intermediate,50m,27-May-22,169.0
https://www.pluralsight.com/labs/aws/2-centos-enterprise-linux-7-network-management,labs,Lab 2 - CentOS Enterprise Linux 7 Network Management,by Aaron Rosenmund,Intermediate,3h 45m,18-May-23,18.0
https://www.pluralsight.com/labs/aws/linux-troubleshooting-troubleshoot-storage-issues,labs,Linux+ Troubleshooting: Troubleshoot Storage Issues,by false,Beginner,50m,21-Feb-24,
https://www.pluralsight.com/labs/aws/test-basic-network-connectivity-part-2,labs,Test Basic Network Connectivity - Part 2,by Matt Conran,Beginner,1h 35m,20-Feb-24,40.0
https://www.pluralsight.com/labs/aws/create-sqs-first-first-out-fifo-queue-using-aws-management-console,labs,Create SQS First in First Out (FIFO) Queue Using the AWS Management Console,by Pawan Puthran,Intermediate,25m,02-Nov-21,26.0
https://www.pluralsight.com/labs/aws/trigger-lambda-function-using-aws-application-load-balancer-alb,labs,Use AWS Application Load Balancer (ALB) to Trigger a Lambda Function,by Pawan Puthran,Intermediate,20m,18-Apr-22,44.0
https://www.pluralsight.com/labs/aws/1-centos-enterprise-linux-7-operation-essentials,labs,Lab 1 - CentOS Enterprise Linux 7 Operation Essentials,by Aaron Rosenmund,Intermediate,3h 5m,16-May-23,32.0
https://www.pluralsight.com/labs/aws/3-centos-enterprise-linux-7-operation-essentials,labs,Lab 3 - CentOS Enterprise Linux 7 Operation Essentials,by Aaron Rosenmund,Beginner,4h 45m,08-Jun-23,37.0
https://www.pluralsight.com/labs/aws/1-ethical-hacking-scanning-networks,labs,Lab 1 - Ethical Hacking: Scanning Networks,by Dale Meredith,Intermediate,3h 45m,08-Sep-23,33.0
https://www.pluralsight.com/labs/aws/foundational-tcp-analysis-with-wireshark,labs,Lab - Foundational TCP Analysis with Wireshark,by Aaron Rosenmund,Intermediate,4h 15m,19-Jul-23,11.0
https://www.pluralsight.com/labs/aws/schedule-serverless-workflow-aws-with-step-functions-cloudwatch,labs,Serverless Workflow on AWS with Step Functions and CloudWatch,by Yashita Shah,Intermediate,35m,21-Apr-22,34.0
https://www.pluralsight.com/labs/aws/deploy-auto-scaling-strategy-using-aws-javascript-sdk,labs,Deploy an Auto Scaling Strategy Using the AWS JavaScript SDK,by Tom Bell,Intermediate,35m,02-Dec-21,189.0
https://www.pluralsight.com/labs/aws/performing-non-technical-tests-for-comptia-pentest,labs,CompTIA PenTest+ Lab: Performing Non-Technical Tests,by Aaron Rosenmund,Intermediate,4h 45m,24-Apr-23,10.0
https://www.pluralsight.com/labs/aws/provision-ebs-volume-with-provisioned-iops-aws,labs,Provision an EBS Volume with Provisioned IOPS on AWS,by Daniel Wilcox,Intermediate,30m,01-Dec-21,
https://www.pluralsight.com/labs/aws/send-notifications-with-aws-sns-using-javascript-sdk,labs,AWS SNS Lab: Send Notifications with the JavaScript SDK,by Carlos Souza,Intermediate,30m,07-Aug-20,167.0
https://www.pluralsight.com/labs/aws/linux-security-manage-file-permissions,labs,Linux+ Security: Manage File Permissions,by Agaba Philip,Beginner,1h 11m,05-Dec-23,
https://www.pluralsight.com/labs/aws/formatting-data-powershell,labs,Lab - Formatting Data in PowerShell,by Michael Bender,Intermediate,3h 30m,09-May-23,14.0
https://www.pluralsight.com/labs/aws/automate-commands-using-aws-systems-manager-run-commands,labs,Automate Commands Using AWS Systems Manager Run Commands,by Garrett Hopper,Intermediate,45m,25-Jun-21,121.0
https://www.pluralsight.com/labs/aws/create-deploy-api-gateway-using-aws-cloudformation,labs,Create and Deploy an API Gateway Using AWS CloudFormation,by Carlos Souza,Intermediate,40m,30-Jun-21,46.0
https://www.pluralsight.com/labs/aws/route53-resolvers-traffic-flow-policies-aws,labs,AWS Lab: Route53 Resolvers and Traffic Flow Policies,by Daniel Wilcox,Intermediate,50m,31-Aug-21,119.0
https://www.pluralsight.com/labs/aws/security-solutions-for-infrastructure-management-for-comptia-cysa,labs,CompTIA CySA+ Security Solutions for Infrastructure Management,by Aaron Rosenmund,Intermediate,3h 45m,31-Aug-23,37.0
https://www.pluralsight.com/labs/aws/update-aws-auto-scaling-group-to-use-new-ami,labs,AWS Lab: Update an Auto Scaling Group to Use a New AMI,by Wes Novack,Intermediate,53m,19-Apr-22,13.0
,,,,,,,
